window,scenario,greedy_nominal_lfr,greedy_nominal_stockout,greedy_nominal_time,greedy_nominal_n_listed,dp_nominal_lfr,dp_nominal_stockout,dp_nominal_time,dp_nominal_n_listed,cpsat_nominal_lfr,cpsat_nominal_stockout,cpsat_nominal_time,cpsat_nominal_n_listed,greedy_robust_lfr,greedy_robust_stockout,greedy_robust_time,greedy_robust_n_listed,dp_robust_lfr,dp_robust_stockout,dp_robust_time,dp_robust_n_listed,cpsat_robust_lfr,cpsat_robust_stockout,cpsat_robust_time,cpsat_robust_n_listed
35,baseline,0.1692262494138405,0.8155065655711985,0.00037384033203125,45,0.18680002977640245,0.7886499996414128,17.246455669403076,56,0.17951381844828268,0.7973560237230128,0.16368579864501953,53,0.16090322356443762,0.8240725222417795,0.0004742145538330078,41,0.16966171895079282,0.7945425900656788,16.71388006210327,50,0.16082687936917608,0.7988948390747349,0.16234087944030762,48
36,baseline,0.19223903561694414,0.8114975106740634,0.0003750324249267578,45,0.20620222443259148,0.7890628529009845,16.986797094345093,54,0.19736341647803515,0.7958404340894478,0.0996088981628418,52,0.1672502728963868,0.8114089428786392,0.0004761219024658203,42,0.18942928324096484,0.786504121838273,16.77459692955017,51,0.178363539494878,0.7947673580129961,0.08592009544372559,48
37,baseline,0.18376723155644867,0.8276210501215551,0.00043129920959472656,44,0.19909949768439816,0.8073459141556313,16.985412120819092,55,0.18955666729668985,0.8159644238372001,0.1275029182434082,52,0.17425925083275257,0.8287160520602047,0.00045800209045410156,41,0.1849055497431686,0.8061557413049085,16.463404655456543,50,0.1790859524482589,0.8160962466629439,0.29959797859191895,48
38,baseline,0.19096209368257622,0.8316273481468098,0.0003809928894042969,45,0.20641778272242958,0.8118894228101623,16.986159086227417,54,0.20113204603948268,0.8233967799129335,0.08430910110473633,52,0.1791390191125302,0.834110489359306,0.0005128383636474609,41,0.19368525695615796,0.8109140085665142,16.920849084854126,50,0.18804070053460864,0.8232112876501577,0.10499405860900879,47
39,baseline,0.1840926790312254,0.817537206851853,0.0003788471221923828,45,0.2064355344958904,0.7982999691673338,17.376134157180786,55,0.19848206998994372,0.8123034136820888,0.09493207931518555,52,0.16981387015547802,0.8200414572122615,0.0003788471221923828,42,0.19600755295327008,0.7946028718553925,16.459635257720947,51,0.18368173346154984,0.801712613705195,0.17019176483154297,49
40,baseline,0.18329636976107688,0.8192235056630193,0.00042700767517089844,45,0.20378441891450522,0.8022395636998554,16.59504532814026,55,0.19505375517977333,0.8128189244288153,0.18772506713867188,52,0.1670600085981221,0.8245918150107666,0.0004429817199707031,41,0.1903019695432893,0.7958518518834876,15.819679021835327,51,0.1807430582165335,0.8060815332177061,0.37552404403686523,48
41,baseline,0.17607775439315962,0.845316624252186,0.0007288455963134766,44,0.19448436408255487,0.825944860647898,16.35579800605774,56,0.184098887179554,0.8383618554743211,0.11245512962341309,52,0.16414519781582634,0.8466083192334605,0.00045490264892578125,41,0.1846785310227549,0.8262069405467298,16.249455213546753,50,0.17470169505554467,0.8351384482829748,0.19788193702697754,47
42,baseline,0.16862702370569285,0.8590488638918786,0.0011780261993408203,44,0.17791519856324028,0.8398491983336079,17.014795064926147,55,0.16936361636510755,0.8467174009024933,0.12414097785949707,52,0.15138960832059437,0.8559446863120264,0.00041604042053222656,40,0.1662755992755843,0.8418196549235517,16.638218879699707,49,0.1575512237098603,0.8478996202801777,0.17860198020935059,46
43,baseline,0.1931600594506331,0.8426930772289881,0.0004508495330810547,45,0.2162583653355469,0.8278568004147354,17.068161010742188,54,0.20390802015003487,0.8359300617061004,0.3609890937805176,51,0.18355330751783694,0.8440083655244177,0.0004999637603759766,40,0.20393923702594896,0.8248990670160068,16.850189924240112,49,0.1920627654378589,0.8336237782798764,0.08512306213378906,46
44,baseline,0.25042613232999944,0.8257957423452814,0.00041174888610839844,43,0.26833604252139104,0.7929307476193119,16.873122215270996,54,0.26400426288502177,0.8042116500848517,0.2515079975128174,51,0.24165544642688305,0.8304183435288889,0.0003809928894042969,40,0.2559958559700604,0.8027499367415041,16.453786849975586,49,0.2423873099247935,0.8180027876161365,0.1319117546081543,45
