window,scenario,algorithm,aggregated_lfr,basket_lfr,basket_ofr,proxy_gap_lfr
6,large_scale,dp_robust,0.0724211513387684,0.020260492040520984,0.03968253968253968,0.052160659298247425
6,large_scale,greedy_nominal,0.0736503675467545,0.01772793053545586,0.03463203463203463,0.055922437011298634
6,large_scale,greedy_robust,0.0674350134209127,0.017004341534008684,0.03318903318903319,0.05043067188690401
7,baseline,cpsat_nominal,0.2042348094601262,0.03978576893649579,0.07262996941896024,0.1644490405236304
7,baseline,cpsat_robust,0.1977606559114952,0.0386381025248661,0.07110091743119266,0.1591225533866291
7,baseline,dp_nominal,0.2122241946430967,0.042081101759755164,0.077217125382263,0.17014309288334153
7,baseline,dp_robust,0.2033815021563922,0.0386381025248661,0.07110091743119266,0.1647433996315261
7,baseline,greedy_nominal,0.1908221749273993,0.032517214996174444,0.06039755351681957,0.15830495993122487
7,baseline,greedy_robust,0.178696846119356,0.0332823259372609,0.06192660550458716,0.14541452018209508
7,high_volatility,cpsat_nominal,0.2056515593617732,0.03098699311400153,0.0581039755351682,0.17466456624777169
7,high_volatility,cpsat_robust,0.1915212903091238,0.031752104055087986,0.06039755351681957,0.1597691862540358
7,high_volatility,dp_nominal,0.2141810446556123,0.032517214996174444,0.06039755351681957,0.18166382965943786
7,high_volatility,dp_robust,0.1999083630040341,0.03366488140780413,0.06345565749235474,0.16624348159622998
7,high_volatility,greedy_nominal,0.2008420941578861,0.029839326702371844,0.05581039755351682,0.17100276745551424
7,high_volatility,greedy_robust,0.177670223058429,0.028309104820198928,0.054281345565749234,0.14936111823823006
7,large_scale,cpsat_nominal,0.0849220948637183,0.023335883703136953,0.04357798165137615,0.06158621116058134
7,large_scale,cpsat_robust,0.079042947233506,0.020275439938791124,0.0382262996941896,0.058767507294714874
7,large_scale,dp_nominal,0.0949170375395045,0.026013771996939557,0.047400611620795105,0.06890326554256496
7,large_scale,dp_robust,0.0812865759669941,0.02218821729150727,0.04204892966360856,0.05909835867548682
7,large_scale,greedy_nominal,0.0862976083450805,0.018362662586074982,0.034403669724770644,0.06793494575900552
7,large_scale,greedy_robust,0.0787581841573483,0.014537107880642693,0.027522935779816515,0.0642210762767056
8,baseline,cpsat_nominal,0.165903199303831,0.04213036565977742,0.07275426874536006,0.12377283364405356
8,baseline,cpsat_robust,0.1574002783603711,0.040937996820349765,0.07052709725315516,0.11646228154002133
8,baseline,dp_nominal,0.1718162619343684,0.04491255961844197,0.07646622123236822,0.12690370231592646
8,baseline,dp_robust,0.161357110561755,0.0417329093799682,0.07126948775055679,0.1196242011817868
8,baseline,greedy_nominal,0.1534356947706586,0.037758346581876,0.0645879732739421,0.11567734818878261
