window,scenario,algorithm,aggregated_lfr,basket_lfr,basket_ofr,proxy_gap_lfr
6,baseline,dp_nominal,0.1810210086054651,0.10745296671490594,0.05483405483405483,0.07356804189055917
6,baseline,dp_robust,0.1712281651824888,0.09623733719247468,0.049062049062049064,0.07499082799001411
6,baseline,greedy_nominal,0.1704139211553793,0.0955137481910275,0.051226551226551224,0.0749001729643518
6,baseline,greedy_robust,0.1560435401007181,0.08429811866859624,0.045454545454545456,0.07174542143212187
6,high_volatility,cpsat_nominal,0.1684949775342394,0.0955137481910275,0.04112554112554113,0.0729812293432119
6,high_volatility,cpsat_robust,0.1627421079222007,0.0918958031837916,0.04184704184704185,0.0708463047384091
6,high_volatility,dp_nominal,0.176211344470201,0.09659913169319827,0.04112554112554113,0.07961221277700274
6,high_volatility,dp_robust,0.1660050550302309,0.09370477568740955,0.04112554112554113,0.07230027934282136
6,high_volatility,greedy_nominal,0.1661355261250068,0.08827785817655572,0.03607503607503607,0.07785766794845107
6,high_volatility,greedy_robust,0.1565776760444053,0.08176555716353111,0.0367965367965368,0.0748121188808742
6,large_scale,cpsat_nominal,0.0811047240804982,0.06114327062228654,0.032467532467532464,0.019961453458211653
6,large_scale,cpsat_robust,0.0704759272565966,0.05752532561505065,0.031024531024531024,0.012950601641545947
6,large_scale,dp_nominal,0.086280666920846,0.0654848046309696,0.03607503607503607,0.0207958622898764
6,large_scale,dp_robust,0.0724211513387684,0.060057887120115776,0.03318903318903319,0.01236326421865263
6,large_scale,greedy_nominal,0.0736503675467545,0.05680173661360347,0.02958152958152958,0.016848630933151025
6,large_scale,greedy_robust,0.0674350134209127,0.05680173661360347,0.02958152958152958,0.010633276807309223
7,baseline,cpsat_nominal,0.2042348094601262,0.10328997704667177,0.06651376146788991,0.10094483241345444
7,baseline,cpsat_robust,0.1977606559114952,0.09869931140015302,0.06192660550458716,0.09906134451134217
7,baseline,dp_nominal,0.2122241946430967,0.10788064269319052,0.06804281345565749,0.10434355194990617
7,baseline,dp_robust,0.2033815021563922,0.09984697781178271,0.06116207951070336,0.10353452434460948
7,baseline,greedy_nominal,0.1908221749273993,0.09066564651874522,0.05657492354740061,0.10015652840865409
7,baseline,greedy_robust,0.178696846119356,0.08798775822494262,0.054281345565749234,0.09070908789441337
7,high_volatility,cpsat_nominal,0.2056515593617732,0.09946442234123948,0.04969418960244648,0.10618713702053373
7,high_volatility,cpsat_robust,0.1915212903091238,0.0944912012241775,0.05045871559633028,0.09703008908494629
7,high_volatility,dp_nominal,0.2141810446556123,0.10290742157612853,0.05198776758409786,0.11127362307948377
7,high_volatility,dp_robust,0.1999083630040341,0.09793420045906656,0.052752293577981654,0.10197416254496755
7,high_volatility,greedy_nominal,0.2008420941578861,0.09525631216526396,0.046636085626911315,0.10558578199262213
7,high_volatility,greedy_robust,0.177670223058429,0.08684009181331293,0.04510703363914373,0.09083013124511607
7,large_scale,cpsat_nominal,0.0849220948637183,0.06350420811017597,0.04204892966360856,0.021417886753542323
