window,scenario,algorithm,test_start,test_end,basket_ofr,basket_lfr,basket_qfr,n_orders,n_lines,total_qty
2,baseline,greedy_nominal,2016-03-12,2016-03-18,0.05374001452432825,0.1064053202660133,0.07893817673768774,1377,2857,4294.5
2,baseline,greedy_robust,2016-03-12,2016-03-18,0.05664488017429194,0.1008050402520126,0.0731167772732565,1377,2857,4294.5
2,high_volatility,cpsat_nominal,2016-03-12,2016-03-18,0.04429920116194626,0.10150507525376269,0.08452672022354174,1377,2857,4294.5
2,high_volatility,cpsat_robust,2016-03-12,2016-03-18,0.03776325344952796,0.09030451522576129,0.07381534520898823,1377,2857,4294.5
2,high_volatility,dp_nominal,2016-03-12,2016-03-18,0.04502541757443718,0.10360518025901296,0.08778670392362324,1377,2857,4294.5
2,high_volatility,dp_robust,2016-03-12,2016-03-18,0.0392156862745098,0.0920546027301365,0.07497962510187449,1377,2857,4294.5
2,high_volatility,greedy_nominal,2016-03-12,2016-03-18,0.04429920116194626,0.09800490024501225,0.08103388054488299,1377,2857,4294.5
2,high_volatility,greedy_robust,2016-03-12,2016-03-18,0.037037037037037035,0.08610430521526076,0.07008964955175224,1377,2857,4294.5
2,large_scale,cpsat_nominal,2016-03-12,2016-03-18,0.03558460421205519,0.07350367518375919,0.05378973105134474,1377,2857,4294.5
2,large_scale,cpsat_robust,2016-03-12,2016-03-18,0.026870007262164125,0.061953097654882744,0.045174059843986494,1377,2857,4294.5
2,large_scale,dp_nominal,2016-03-12,2016-03-18,0.03776325344952796,0.0759537976898845,0.05541972290138549,1377,2857,4294.5
2,large_scale,dp_robust,2016-03-12,2016-03-18,0.029048656499636893,0.06685334266713336,0.048434043544067995,1377,2857,4294.5
2,large_scale,greedy_nominal,2016-03-12,2016-03-18,0.027596223674655047,0.06510325516275814,0.04750261962975899,1377,2857,4294.5
2,large_scale,greedy_robust,2016-03-12,2016-03-18,0.02178649237472767,0.054952747637381866,0.04028408429386424,1377,2857,4294.5
3,baseline,cpsat_nominal,2016-03-19,2016-03-25,0.06203135650988412,0.11666666666666667,0.09404835160110601,1467,2760,3721.49
3,baseline,cpsat_robust,2016-03-19,2016-03-25,0.05998636673483299,0.10833333333333334,0.08625577389701437,1467,2760,3721.49
3,baseline,dp_nominal,2016-03-19,2016-03-25,0.06339468302658487,0.12101449275362319,0.09781028566515025,1467,2760,3721.49
3,baseline,dp_robust,2016-03-19,2016-03-25,0.06407634628493525,0.11413043478260869,0.09055512711306493,1467,2760,3721.49
3,baseline,greedy_nominal,2016-03-19,2016-03-25,0.06612133605998637,0.11485507246376811,0.0913612558410744,1467,2760,3721.49
3,baseline,greedy_robust,2016-03-19,2016-03-25,0.06475800954328562,0.10869565217391304,0.08491222601699858,1467,2760,3721.49
3,high_volatility,cpsat_nominal,2016-03-19,2016-03-25,0.04703476482617587,0.1068840579710145,0.09566060905712498,1467,2760,3721.49
3,high_volatility,cpsat_robust,2016-03-19,2016-03-25,0.047716428084526245,0.09746376811594203,0.08383738771298593,1467,2760,3721.49
3,high_volatility,dp_nominal,2016-03-19,2016-03-25,0.047716428084526245,0.11159420289855072,0.10049738142518186,1467,2760,3721.49
3,high_volatility,dp_robust,2016-03-19,2016-03-25,0.04839809134287662,0.1,0.0867931930490207,1467,2760,3721.49
3,high_volatility,greedy_nominal,2016-03-19,2016-03-25,0.04567143830947512,0.10217391304347827,0.09028641753706178,1467,2760,3721.49
3,high_volatility,greedy_robust,2016-03-19,2016-03-25,0.04226312201772325,0.09021739130434783,0.07738835788891009,1467,2760,3721.49
3,large_scale,cpsat_nominal,2016-03-19,2016-03-25,0.033401499659168374,0.07282608695652174,0.05696643011266993,1467,2760,3721.49
3,large_scale,cpsat_robust,2016-03-19,2016-03-25,0.023858214042263123,0.06123188405797102,0.04756159495255933,1467,2760,3721.49
3,large_scale,dp_nominal,2016-03-19,2016-03-25,0.03680981595092025,0.07717391304347826,0.06019094502470785,1467,2760,3721.49
3,large_scale,dp_robust,2016-03-19,2016-03-25,0.027266530334014997,0.0644927536231884,0.04971127156058461,1467,2760,3721.49
3,large_scale,greedy_nominal,2016-03-19,2016-03-25,0.03135650988411725,0.06739130434782609,0.05186094816860989,1467,2760,3721.49
3,large_scale,greedy_robust,2016-03-19,2016-03-25,0.02044989775051125,0.05543478260869565,0.04299353216050561,1467,2760,3721.49
4,baseline,cpsat_nominal,2016-03-26,2016-04-02,0.08044982698961937,0.12773892773892773,0.09941335939116952,1156,2145,2947.29
4,baseline,cpsat_robust,2016-03-26,2016-04-02,0.07439446366782007,0.12027972027972028,0.09364534877802999,1156,2145,2947.29
4,baseline,dp_nominal,2016-03-26,2016-04-02,0.08737024221453288,0.13706293706293707,0.10653854897210659,1156,2145,2947.29
4,baseline,dp_robust,2016-03-26,2016-04-02,0.07698961937716263,0.1258741258741259,0.0977168856814226,1156,2145,2947.29
4,baseline,greedy_nominal,2016-03-26,2016-04-02,0.0847750865051903,0.12913752913752913,0.10077053835896706,1156,2145,2947.29
4,baseline,greedy_robust,2016-03-26,2016-04-02,0.07179930795847751,0.11142191142191142,0.08618086445514354,1156,2145,2947.29
4,high_volatility,cpsat_nominal,2016-03-26,2016-04-02,0.06228373702422145,0.11701631701631701,0.10031588340475486,1156,2145,2947.29
4,high_volatility,cpsat_robust,2016-03-26,2016-04-02,0.05795847750865052,0.10955710955710955,0.0911549253721215,1156,2145,2947.29
4,high_volatility,dp_nominal,2016-03-26,2016-04-02,0.05968858131487889,0.12074592074592075,0.10438742030814747,1156,2145,2947.29
4,high_volatility,dp_robust,2016-03-26,2016-04-02,0.061418685121107264,0.11235431235431236,0.09590505175941287,1156,2145,2947.29
4,high_volatility,greedy_nominal,2016-03-26,2016-04-02,0.05536332179930796,0.10862470862470862,0.09488716753356473,1156,2145,2947.29
4,high_volatility,greedy_robust,2016-03-26,2016-04-02,0.05190311418685121,0.09883449883449884,0.08131537785558937,1156,2145,2947.29
4,large_scale,cpsat_nominal,2016-03-26,2016-04-02,0.04238754325259515,0.07785547785547786,0.06107305355088912,1156,2145,2947.29
4,large_scale,cpsat_robust,2016-03-26,2016-04-02,0.03633217993079585,0.06573426573426573,0.05157280077630637,1156,2145,2947.29
4,large_scale,dp_nominal,2016-03-26,2016-04-02,0.045847750865051905,0.08251748251748252,0.06446600097038296,1156,2145,2947.29
4,large_scale,dp_robust,2016-03-26,2016-04-02,0.03806228373702422,0.06853146853146853,0.053947863969952055,1156,2145,2947.29
4,large_scale,greedy_nominal,2016-03-26,2016-04-02,0.04498269896193772,0.07226107226107226,0.05700151664749652,1156,2145,2947.29
4,large_scale,greedy_robust,2016-03-26,2016-04-02,0.0328719723183391,0.05547785547785548,0.042411842743673,1156,2145,2947.29
5,baseline,cpsat_nominal,2016-04-03,2016-04-09,0.06134969325153374,0.10766961651917405,0.08188772228434583,1304,2712,4042.1200000000003
5,baseline,cpsat_robust,2016-04-03,2016-04-09,0.059049079754601226,0.10250737463126844,0.07644503379414762,1304,2712,4042.1200000000003
5,baseline,dp_nominal,2016-04-03,2016-04-09,0.06671779141104295,0.11430678466076696,0.0870830158431714,1304,2712,4042.1200000000003
5,baseline,dp_robust,2016-04-03,2016-04-09,0.0598159509202454,0.10656342182890856,0.07966116790199201,1304,2712,4042.1200000000003
5,baseline,greedy_nominal,2016-04-03,2016-04-09,0.06365030674846625,0.10582595870206489,0.07941377297061937,1304,2712,4042.1200000000003
5,baseline,greedy_robust,2016-04-03,2016-04-09,0.05674846625766871,0.09734513274336283,0.07075495037257676,1304,2712,4042.1200000000003
5,high_volatility,cpsat_nominal,2016-04-03,2016-04-09,0.046012269938650305,0.0918141592920354,0.07669242872552026,1304,2712,4042.1200000000003
5,high_volatility,cpsat_robust,2016-04-03,2016-04-09,0.04524539877300614,0.09255162241887906,0.07595024393140233,1304,2712,4042.1200000000003
5,high_volatility,dp_nominal,2016-04-03,2016-04-09,0.049079754601226995,0.096976401179941,0.08188772228434583,1304,2712,4042.1200000000003
5,high_volatility,dp_robust,2016-04-03,2016-04-09,0.04524539877300614,0.09328908554572271,0.07619763886277497,1304,2712,4042.1200000000003
5,high_volatility,greedy_nominal,2016-04-03,2016-04-09,0.04141104294478527,0.09144542772861357,0.07916637803924673,1304,2712,4042.1200000000003
5,high_volatility,greedy_robust,2016-04-03,2016-04-09,0.039110429447852764,0.084070796460177,0.07001276557845883,1304,2712,4042.1200000000003
5,large_scale,cpsat_nominal,2016-04-03,2016-04-09,0.04371165644171779,0.07300884955752213,0.05318991024511889,1304,2712,4042.1200000000003
5,large_scale,cpsat_robust,2016-04-03,2016-04-09,0.03450920245398773,0.061946902654867256,0.04502587750982157,1304,2712,4042.1200000000003
5,large_scale,dp_nominal,2016-04-03,2016-04-09,0.04524539877300614,0.07669616519174041,0.055911254490218,1304,2712,4042.1200000000003
5,large_scale,dp_robust,2016-04-03,2016-04-09,0.03680981595092025,0.06526548672566372,0.04725243189217539,1304,2712,4042.1200000000003
5,large_scale,greedy_nominal,2016-04-03,2016-04-09,0.04217791411042945,0.06710914454277286,0.04848940654903862,1304,2712,4042.1200000000003
5,large_scale,greedy_robust,2016-04-03,2016-04-09,0.03067484662576687,0.055678466076696166,0.040820163676486595,1304,2712,4042.1200000000003
6,baseline,cpsat_nominal,2016-04-10,2016-04-16,0.050505050505050504,0.09949348769898697,0.07765785882644834,1386,2764,4030.5
6,baseline,cpsat_robust,2016-04-10,2016-04-16,0.048340548340548344,0.09334298118668596,0.07145515444733903,1386,2764,4030.5
6,baseline,dp_nominal,2016-04-10,2016-04-16,0.05483405483405483,0.10745296671490594,0.08311623868006451,1386,2764,4030.5
6,baseline,dp_robust,2016-04-10,2016-04-16,0.049062049062049064,0.09623733719247468,0.07344001984865402,1386,2764,4030.5
6,baseline,greedy_nominal,2016-04-10,2016-04-16,0.051226551226551224,0.0955137481910275,0.07269569532316089,1386,2764,4030.5
6,baseline,greedy_robust,2016-04-10,2016-04-16,0.045454545454545456,0.08429811866859624,0.06450812554273663,1386,2764,4030.5
6,high_volatility,cpsat_nominal,2016-04-10,2016-04-16,0.04112554112554113,0.0955137481910275,0.08262002232973577,1386,2764,4030.5
6,high_volatility,cpsat_robust,2016-04-10,2016-04-16,0.04184704184704185,0.0918958031837916,0.07716164247611959,1386,2764,4030.5
6,high_volatility,dp_nominal,2016-04-10,2016-04-16,0.04112554112554113,0.09659913169319827,0.0858454286068726,1386,2764,4030.5
6,high_volatility,dp_robust,2016-04-10,2016-04-16,0.04112554112554113,0.09370477568740955,0.08013894057809205,1386,2764,4030.5
6,high_volatility,greedy_nominal,2016-04-10,2016-04-16,0.03607503607503607,0.08827785817655572,0.07865029152710581,1386,2764,4030.5
6,high_volatility,greedy_robust,2016-04-10,2016-04-16,0.0367965367965368,0.08176555716353111,0.06971839722118844,1386,2764,4030.5
6,large_scale,cpsat_nominal,2016-04-10,2016-04-16,0.032467532467532464,0.06114327062228654,0.046396228755737505,1386,2764,4030.5
6,large_scale,cpsat_robust,2016-04-10,2016-04-16,0.031024531024531024,0.05752532561505065,0.04391514700409378,1386,2764,4030.5
6,large_scale,dp_nominal,2016-04-10,2016-04-16,0.03607503607503607,0.0654848046309696,0.04912541868254559,1386,2764,4030.5
6,large_scale,dp_robust,2016-04-10,2016-04-16,0.03318903318903319,0.060057887120115776,0.04590001240540876,1386,2764,4030.5
6,large_scale,greedy_nominal,2016-04-10,2016-04-16,0.02958152958152958,0.05680173661360347,0.043418930653765044,1386,2764,4030.5
6,large_scale,greedy_robust,2016-04-10,2016-04-16,0.02958152958152958,0.05680173661360347,0.043667038828929416,1386,2764,4030.5
7,baseline,cpsat_nominal,2016-04-17,2016-04-23,0.06651376146788991,0.10328997704667177,0.07603820405982357,1308,2614,3892.7799999999997
7,baseline,cpsat_robust,2016-04-17,2016-04-23,0.06192660550458716,0.09869931140015302,0.07141425921834782,1308,2614,3892.7799999999997
7,baseline,dp_nominal,2016-04-17,2016-04-23,0.06804281345565749,0.10788064269319052,0.07989149142772003,1308,2614,3892.7799999999997
7,baseline,dp_robust,2016-04-17,2016-04-23,0.06116207951070336,0.09984697781178271,0.07321245999003284,1308,2614,3892.7799999999997
7,baseline,greedy_nominal,2016-04-17,2016-04-23,0.05657492354740061,0.09066564651874522,0.06730408602592493,1308,2614,3892.7799999999997
7,baseline,greedy_robust,2016-04-17,2016-04-23,0.054281345565749234,0.08798775822494262,0.06319391283350202,1308,2614,3892.7799999999997
7,high_volatility,cpsat_nominal,2016-04-17,2016-04-23,0.04969418960244648,0.09946442234123948,0.08220346384845792,1308,2614,3892.7799999999997
7,high_volatility,cpsat_robust,2016-04-17,2016-04-23,0.05045871559633028,0.0944912012241775,0.07655197570887644,1308,2614,3892.7799999999997
7,high_volatility,dp_nominal,2016-04-17,2016-04-23,0.05198776758409786,0.10290742157612853,0.08554297956730152,1308,2614,3892.7799999999997
7,high_volatility,dp_robust,2016-04-17,2016-04-23,0.052752293577981654,0.09793420045906656,0.07886394812961432,1308,2614,3892.7799999999997
7,high_volatility,greedy_nominal,2016-04-17,2016-04-23,0.046636085626911315,0.09525631216526396,0.07860706230508789,1308,2614,3892.7799999999997
7,high_volatility,greedy_robust,2016-04-17,2016-04-23,0.04510703363914373,0.08684009181331293,0.07012983009571566,1308,2614,3892.7799999999997
7,large_scale,cpsat_nominal,2016-04-17,2016-04-23,0.04204892966360856,0.06350420811017597,0.045982562590231146,1308,2614,3892.7799999999997
7,large_scale,cpsat_robust,2016-04-17,2016-04-23,0.03669724770642202,0.057000765110941085,0.04161550357328182,1308,2614,3892.7799999999997
7,large_scale,dp_nominal,2016-04-17,2016-04-23,0.045871559633027525,0.06962509563886764,0.050092735782654045,1308,2614,3892.7799999999997
7,large_scale,dp_robust,2016-04-17,2016-04-23,0.039755351681957186,0.06006120887528692,0.04367059016949327,1308,2614,3892.7799999999997
7,large_scale,greedy_nominal,2016-04-17,2016-04-23,0.03363914373088685,0.061208875286916604,0.044698133467598995,1308,2614,3892.7799999999997
7,large_scale,greedy_robust,2016-04-17,2016-04-23,0.027522935779816515,0.04973221117061974,0.036734672907279636,1308,2614,3892.7799999999997
8,baseline,cpsat_nominal,2016-04-24,2016-04-30,0.06161841128433556,0.1116852146263911,0.08812009368730708,1347,2516,3642.756
8,baseline,cpsat_robust,2016-04-24,2016-04-30,0.062360801781737196,0.10930047694753577,0.08455136715168406,1347,2516,3642.756
8,baseline,dp_nominal,2016-04-24,2016-04-30,0.0645879732739421,0.11764705882352941,0.09223785507456443,1347,2516,3642.756
8,baseline,dp_robust,2016-04-24,2016-04-30,0.06310319227913883,0.11248012718600954,0.0867475065582213,1347,2516,3642.756
8,baseline,greedy_nominal,2016-04-24,2016-04-30,0.05864884929472903,0.10373608903020667,0.08235522774514681,1347,2516,3642.756
8,baseline,greedy_robust,2016-04-24,2016-04-30,0.05716406829992576,0.10055643879173291,0.07796294893207231,1347,2516,3642.756
8,high_volatility,cpsat_nominal,2016-04-24,2016-04-30,0.053452115812917596,0.10254372019077901,0.086198471706587,1347,2516,3642.756
8,high_volatility,cpsat_robust,2016-04-24,2016-04-30,0.051224944320712694,0.0985691573926868,0.08262974517096397,1347,2516,3642.756
8,high_volatility,dp_nominal,2016-04-24,2016-04-30,0.0556792873051225,0.10532591414944356,0.08949268081639286,1347,2516,3642.756
8,high_volatility,dp_robust,2016-04-24,2016-04-30,0.0556792873051225,0.10254372019077901,0.08537491942913553,1347,2516,3642.756
8,high_volatility,greedy_nominal,2016-04-24,2016-04-30,0.044543429844097995,0.09379968203497616,0.0798845709127924,1347,2516,3642.756
8,high_volatility,greedy_robust,2016-04-24,2016-04-30,0.044543429844097995,0.08783783783783784,0.0749432572480836,1347,2516,3642.756
8,large_scale,cpsat_nominal,2016-04-24,2016-04-30,0.0334075723830735,0.06875993640699524,0.052158310905259644,1347,2516,3642.756
8,large_scale,cpsat_robust,2016-04-24,2016-04-30,0.028953229398663696,0.05802861685214626,0.04474634040819643,1347,2516,3642.756
8,large_scale,dp_nominal,2016-04-24,2016-04-30,0.03414996288047513,0.07313195548489666,0.05517800258924836,1347,2516,3642.756
8,large_scale,dp_robust,2016-04-24,2016-04-30,0.02969561989606533,0.06041335453100159,0.04639344496309937,1347,2516,3642.756
8,large_scale,greedy_nominal,2016-04-24,2016-04-30,0.0334075723830735,0.06041335453100159,0.046118927537282216,1347,2516,3642.756
8,large_scale,greedy_robust,2016-04-24,2016-04-30,0.026726057906458798,0.051669316375198726,0.040628579020939096,1347,2516,3642.756
9,baseline,cpsat_nominal,2016-05-01,2016-05-07,0.07105459985041136,0.11943164362519201,0.08313210086694904,1337,2604,4041.76
9,baseline,cpsat_robust,2016-05-01,2016-05-07,0.0643231114435303,0.1098310291858679,0.07595700882783737,1337,2604,4041.76
9,baseline,dp_nominal,2016-05-01,2016-05-07,0.07180254300673149,0.12365591397849462,0.08610110446934008,1337,2604,4041.76
9,baseline,dp_robust,2016-05-01,2016-05-07,0.06282722513089005,0.11098310291858679,0.07793634456276473,1337,2604,4041.76
9,baseline,greedy_nominal,2016-05-01,2016-05-07,0.06806282722513089,0.11213517665130568,0.07818376152963065,1337,2604,4041.76
9,baseline,greedy_robust,2016-05-01,2016-05-07,0.059087509349289455,0.10023041474654378,0.0700190016230553,1337,2604,4041.76
9,high_volatility,cpsat_nominal,2016-05-01,2016-05-07,0.0456245325355273,0.10714285714285714,0.08412176873441272,1337,2604,4041.76
9,high_volatility,cpsat_robust,2016-05-01,2016-05-07,0.048616305160807775,0.10483870967741936,0.07843117849649657,1337,2604,4041.76
9,high_volatility,dp_nominal,2016-05-01,2016-05-07,0.04712041884816754,0.11098310291858679,0.086348521436206,1337,2604,4041.76
9,high_volatility,dp_robust,2016-05-01,2016-05-07,0.05235602094240838,0.1098310291858679,0.08189501603261945,1337,2604,4041.76
9,high_volatility,greedy_nominal,2016-05-01,2016-05-07,0.04338070306656694,0.10445468509984639,0.0799156802976921,1337,2604,4041.76
9,high_volatility,greedy_robust,2016-05-01,2016-05-07,0.04038893044128646,0.0956221198156682,0.07199833735798265,1337,2604,4041.76
9,large_scale,cpsat_nominal,2016-05-01,2016-05-07,0.03889304412864622,0.07565284178187404,0.05368948180990459,1337,2604,4041.76
9,large_scale,cpsat_robust,2016-05-01,2016-05-07,0.03590127150336574,0.06797235023041474,0.04725664067139068,1337,2604,4041.76
9,large_scale,dp_nominal,2016-05-01,2016-05-07,0.044128646222887064,0.08410138248847926,0.05863782114722299,1337,2604,4041.76
9,large_scale,dp_robust,2016-05-01,2016-05-07,0.039640987284966345,0.07142857142857142,0.049483393373183956,1337,2604,4041.76
9,large_scale,greedy_nominal,2016-05-01,2016-05-07,0.03664921465968586,0.06797235023041474,0.04799889157198844,1337,2604,4041.76
9,large_scale,greedy_robust,2016-05-01,2016-05-07,0.02318623784592371,0.055299539170506916,0.038844463797949404,1337,2604,4041.76
10,baseline,cpsat_nominal,2016-05-08,2016-05-14,0.05788712011577424,0.1122338505954529,0.08094222463038567,1382,2771,4200.527
10,baseline,cpsat_robust,2016-05-08,2016-05-14,0.052821997105643996,0.10285095633345363,0.07380026363358692,1382,2771,4200.527
10,baseline,dp_nominal,2016-05-08,2016-05-14,0.06512301013024602,0.11800793937206784,0.08522740122846491,1382,2771,4200.527
10,baseline,dp_robust,2016-05-08,2016-05-14,0.053545586107091175,0.1068206423673764,0.07737124413198629,1382,2771,4200.527
10,baseline,greedy_nominal,2016-05-08,2016-05-14,0.055716353111432707,0.10249007578491519,0.0745144597332668,1382,2771,4200.527
10,baseline,greedy_robust,2016-05-08,2016-05-14,0.05137481910274964,0.09274630097437749,0.0666583026367882,1382,2771,4200.527
10,high_volatility,cpsat_nominal,2016-05-08,2016-05-14,0.0426917510853835,0.10501623962468423,0.08665579342782465,1382,2771,4200.527
10,high_volatility,cpsat_robust,2016-05-08,2016-05-14,0.0426917510853835,0.09852038975099242,0.07975189779758587,1382,2771,4200.527
10,high_volatility,dp_nominal,2016-05-08,2016-05-14,0.04413892908827786,0.10754240346445326,0.08927451245998419,1382,2771,4200.527
10,high_volatility,dp_robust,2016-05-08,2016-05-14,0.04486251808972504,0.1014074341392999,0.08189448609662549,1382,2771,4200.527
10,high_volatility,greedy_nominal,2016-05-08,2016-05-14,0.04124457308248915,0.09779862865391556,0.08094222463038567,1382,2771,4200.527
10,high_volatility,greedy_robust,2016-05-08,2016-05-14,0.03907380607814761,0.09130277878022375,0.07427639436670684,1382,2771,4200.527
10,large_scale,cpsat_nominal,2016-05-08,2016-05-14,0.03835021707670044,0.07217610970768676,0.05213631527663076,1382,2771,4200.527
10,large_scale,cpsat_robust,2016-05-08,2016-05-14,0.03256150506512301,0.06495849873691809,0.04618468111263182,1382,2771,4200.527
10,large_scale,dp_nominal,2016-05-08,2016-05-14,0.03979739507959479,0.0779501984843017,0.05594536114159009,1382,2771,4200.527
10,large_scale,dp_robust,2016-05-08,2016-05-14,0.03400868306801737,0.06676290147961025,0.04713694257887165,1382,2771,4200.527
10,large_scale,greedy_nominal,2016-05-08,2016-05-14,0.03473227206946455,0.06676290147961025,0.0485653347782314,1382,2771,4200.527
10,large_scale,greedy_robust,2016-05-08,2016-05-14,0.02894356005788712,0.0534103211836882,0.03856658938271317,1382,2771,4200.527
11,baseline,cpsat_nominal,2016-05-15,2016-05-21,0.056856187290969896,0.10657370517928287,0.0793768858948939,1495,3012,4503.83
11,baseline,cpsat_robust,2016-05-15,2016-05-21,0.05351170568561873,0.09694555112881806,0.07116165574633146,1495,3012,4503.83
11,baseline,dp_nominal,2016-05-15,2016-05-21,0.05819397993311037,0.11155378486055777,0.08292941785102902,1495,3012,4503.83
11,baseline,dp_robust,2016-05-15,2016-05-21,0.05618729096989967,0.10159362549800798,0.07449215445520813,1495,3012,4503.83
11,baseline,greedy_nominal,2016-05-15,2016-05-21,0.049498327759197325,0.09561752988047809,0.07116165574633146,1495,3012,4503.83
11,baseline,greedy_robust,2016-05-15,2016-05-21,0.04749163879598662,0.09096945551128818,0.06716505729567945,1495,3012,4503.83
11,high_volatility,cpsat_nominal,2016-05-15,2016-05-21,0.043478260869565216,0.10192563081009297,0.08381755084006279,1495,3012,4503.83
11,high_volatility,cpsat_robust,2016-05-15,2016-05-21,0.03545150501672241,0.0903054448871182,0.07271588847714057,1495,3012,4503.83
11,high_volatility,dp_nominal,2016-05-15,2016-05-21,0.04414715719063545,0.10391766268260293,0.08692601630168101,1495,3012,4503.83
11,high_volatility,dp_robust,2016-05-15,2016-05-21,0.03879598662207358,0.09528552456839309,0.07649045368053413,1495,3012,4503.83
11,high_volatility,greedy_nominal,2016-05-15,2016-05-21,0.03879598662207358,0.09528552456839309,0.08004298563666924,1495,3012,4503.83
11,high_volatility,greedy_robust,2016-05-15,2016-05-21,0.03277591973244147,0.08632138114209828,0.07027352275729767,1495,3012,4503.83
11,large_scale,cpsat_nominal,2016-05-15,2016-05-21,0.032107023411371234,0.06806108897742363,0.05117866349307145,1495,3012,4503.83
11,large_scale,cpsat_robust,2016-05-15,2016-05-21,0.028762541806020066,0.06241699867197875,0.04584986555886879,1495,3012,4503.83
11,large_scale,dp_nominal,2016-05-15,2016-05-21,0.036120401337792644,0.07237715803452856,0.05428712895468968,1495,3012,4503.83
11,large_scale,dp_robust,2016-05-15,2016-05-21,0.032107023411371234,0.06573705179282868,0.04751511491330712,1495,3012,4503.83
11,large_scale,greedy_nominal,2016-05-15,2016-05-21,0.028762541806020066,0.06308100929614874,0.047293081666048675,1495,3012,4503.83
11,large_scale,greedy_robust,2016-05-15,2016-05-21,0.022073578595317726,0.052788844621513946,0.038855818270227785,1495,3012,4503.83
12,baseline,cpsat_nominal,2016-05-22,2016-05-28,0.061079545454545456,0.10477215644061715,0.07725797588799709,1408,2787,4258.459999999999
12,baseline,cpsat_robust,2016-05-22,2016-05-28,0.056818181818181816,0.09436670254754216,0.06856938893402781,1408,2787,4258.459999999999
12,baseline,dp_nominal,2016-05-22,2016-05-28,0.06889204545454546,0.11158952278435594,0.08195450937662913,1408,2787,4258.459999999999
12,baseline,dp_robust,2016-05-22,2016-05-28,0.05894886363636364,0.1004664513814137,0.07279626907379665,1408,2787,4258.459999999999
12,baseline,greedy_nominal,2016-05-22,2016-05-28,0.06178977272727273,0.09974883387154647,0.07326592242265985,1408,2787,4258.459999999999
12,baseline,greedy_robust,2016-05-22,2016-05-28,0.05113636363636364,0.08683171869393613,0.06316837542210096,1408,2787,4258.459999999999
12,high_volatility,cpsat_nominal,2016-05-22,2016-05-28,0.045454545454545456,0.09903121636167922,0.07843210926015509,1408,2787,4258.459999999999
12,high_volatility,cpsat_robust,2016-05-22,2016-05-28,0.041193181818181816,0.09113742375313957,0.07091765567834384,1408,2787,4258.459999999999
12,high_volatility,dp_nominal,2016-05-22,2016-05-28,0.04616477272727273,0.10405453893074991,0.08265898939992393,1408,2787,4258.459999999999
12,high_volatility,dp_robust,2016-05-22,2016-05-28,0.045454545454545456,0.09795479009687837,0.07584901584140748,1408,2787,4258.459999999999
12,high_volatility,greedy_nominal,2016-05-22,2016-05-28,0.045454545454545456,0.09580193756727665,0.07514453581811267,1408,2787,4258.459999999999
12,high_volatility,greedy_robust,2016-05-22,2016-05-28,0.041193181818181816,0.0861141011840689,0.0669256022130066,1408,2787,4258.459999999999
12,large_scale,cpsat_nominal,2016-05-22,2016-05-28,0.03977272727272727,0.06099748833871547,0.0450867214908676,1408,2787,4258.459999999999
12,large_scale,cpsat_robust,2016-05-22,2016-05-28,0.033380681818181816,0.0527448869752422,0.03780709458348794,1408,2787,4258.459999999999
12,large_scale,dp_nominal,2016-05-22,2016-05-28,0.04261363636363636,0.06458557588805167,0.04720016156075202,1408,2787,4258.459999999999
12,large_scale,dp_robust,2016-05-22,2016-05-28,0.03551136363636364,0.05848582705418012,0.041564321374393566,1408,2787,4258.459999999999
12,large_scale,greedy_nominal,2016-05-22,2016-05-28,0.03622159090909091,0.05561535701471116,0.041564321374393566,1408,2787,4258.459999999999
12,large_scale,greedy_robust,2016-05-22,2016-05-28,0.024147727272727272,0.04413347685683531,0.03170160104826628,1408,2787,4258.459999999999
13,baseline,cpsat_nominal,2016-05-29,2016-06-04,0.06993569131832797,0.11101871101871102,0.09160206625523569,1244,2405,3340.536
13,baseline,cpsat_robust,2016-05-29,2016-06-04,0.06028938906752412,0.10311850311850312,0.08351953099742077,1244,2405,3340.536
13,baseline,dp_nominal,2016-05-29,2016-06-04,0.07154340836012862,0.11517671517671518,0.09429624467450733,1244,2405,3340.536
13,baseline,dp_robust,2016-05-29,2016-06-04,0.06109324758842444,0.10478170478170479,0.08471694362820817,1244,2405,3340.536
13,baseline,greedy_nominal,2016-05-29,2016-06-04,0.058681672025723476,0.10145530145530146,0.08441759047051131,1244,2405,3340.536
13,baseline,greedy_robust,2016-05-29,2016-06-04,0.053858520900321546,0.09438669438669439,0.07723311468578695,1244,2405,3340.536
13,high_volatility,cpsat_nominal,2016-05-29,2016-06-04,0.05064308681672026,0.10478170478170479,0.09399689151681047,1244,2405,3340.536
13,high_volatility,cpsat_robust,2016-05-29,2016-06-04,0.04501607717041801,0.09688149688149689,0.08621370941669242,1244,2405,3340.536
13,high_volatility,dp_nominal,2016-05-29,2016-06-04,0.05064308681672026,0.10478170478170479,0.09489495098990101,1244,2405,3340.536
13,high_volatility,dp_robust,2016-05-29,2016-06-04,0.04823151125401929,0.09937629937629938,0.08800982836287351,1244,2405,3340.536
13,high_volatility,greedy_nominal,2016-05-29,2016-06-04,0.04180064308681672,0.09604989604989606,0.0874111220474798,1244,2405,3340.536
13,high_volatility,greedy_robust,2016-05-29,2016-06-04,0.04180064308681672,0.08773388773388774,0.0787298804742712,1244,2405,3340.536
